name,place_id,address,county,lat,lng,website,phone,rating,reviews_count,photo_ref,types,summary,reviews_text
The Hot Box Sauna Graiguenamanagh,ChIJZQWcoVJNXUgRMw55AZEv2QM,"The Quay, Tinnahinch, Graiguenamanagh-Tinnahinch, Co. Kilkenny, R95 X635, Ireland",Carlow,52.53929,-6.953810000000001,https://thehotboxsauna.ie/,(01) 912 8276,4.9,142.0,AcnlKN0f8Buc12AW3DLQrIYDTgsJj5nUvdDK2K1PRlPHUx3xJsfXjGlRcOp22cdFy4I_z5eKR8k0EkZlrXsUmtBVzpvxPPd20wYQReAa_7Hh8Ae3WwDTV8MvNXA8u6jW6b7iHN1-6Mmh1G-X8YMKMyRaWVohdEvPjhHLIebE6l8x34rd0HT2U91Uy_GS7HXhVH6a3HE9pUjmpiWrOBk90z5TiMsJEgNbDVwxwhXUCClE6gDUoW1vMT8zxbEW7rLUTn7C1o8y6u5Sg8iRCCEAIaqvrUl0NHNUepJEDc5F0s_0FaAPaw,,,"Amazing experience and so welcoming. Nice relaxed atmosphere and great to have 3 options of cold water! Sauna is a great size and a fab view over the river || Had an excellent session at The Hot Box Sauna in Graiguenamanagh. The sauna itself is top-class — clean, well-maintained, and perfectly positioned by the water for a refreshing dip after. Special mention to Keith for the great service — welcoming, friendly, and made sure everything was spot on from start to finish. Highly recommend it if you’re in the area and looking for a proper sauna experience. Will definitely be back! || Absolutely love this place, have been here several times and I bring visitors & family too. Gorgeous location, friendly and very helpful staff. Lovely place to go for  a walk & lunch afterwards || The Hotbox Sauna in Graiguenamanagh is a winner for me. The setting is stunning, right on the river barrow, and the whole place has a peaceful, grounded atmosphere that makes it easy to switch off and drop into the moment. The heat is perfect, the cold plunge is revitalising, and the overall setup feels really well thought out. For some reason it just hits me better than other Saunas, I travel well out of my way to use this one, even though there are several that a closer.

Keith is a fantastic host warm, welcoming, and genuinely passionate about creating a great experience for everyone who comes through the door. You can tell he cares about the small details, and it makes all the difference.

I always leave feeling clear-headed, with a new perspective. || Brilliant experience! Staff were extremely friendly and helpful. All areas were so clean and accessible to everyone. Overall great experience and will definitely be coming back for more dips!!"
The Barrel Sauna Greystones,ChIJ5c8nzAmvZ0gR6v7cewe3HqI,"The Boat Yard (beside La Crêperie, Beach Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland",Carlow,53.1496501,-6.0656133,http://www.thebarrelsauna.ie/,089 415 2690,4.9,180.0,AcnlKN1SOIpUPWiXfiY1LGUVjJDbiNYc1DXqcNHjP7Fidd-yINkXXhkqP1z9cok3WV_jNgyAz2WC_gco1k1c-EcAyd-k6I5VE6M-dw4HWipYyA-xLB5t29K26MpCzuIXwlfAj5dlKkwbA83iR1YHgV4ZLVwNwU44kWCt4TBYsvB1C8PhpHCkr9XBMhiXFff_lYiKGfmxwvceCF7pf9GumFGP9WjoBaJXvWbAAO6WWLOB2Xbf-se_TDhHxNsUnAuZeEASCNYNgurIY2kdZ7H1w7ndybPD3Zk1o-0Um20fO2iux9ch9g,,,"This is my husband and I's favorite place to go for a sauna. They are always super friendly and have a very welcoming environment. It is always clean, there are many changing rooms, and a nice bathroom on site. I love the multiple different cold plunges- all with ranging temperatures. This past Saturday my husband and I booked in and when we arrived there was no one there(there had been a mix up in scheduling). They were very apologetic, refunded us, and gave us 2 passes to use in the future. I was very pleased with this! I will definitely be coming back and I recommend 100%! || Hands down the best Barrell Sauna spot around. Amazing atmosphere, and feel to it with incense burning, gorgeous greenery all around.

Extremely clean, snacks, and the owner is incredibly kind and accommodating- always trying to create best experience for you and he has a great attention to detail

Some photos below ❤️🙂 || Best sauna in Greystones! Had the best experience and the facilities are fantastic. Loads of changing rooms, lockers to store your things, cold showers and 2 plunge pools that you can use throughout your visit. Feels very private and has a lovely relaxing vibe. Also in very close proximity to Burrito Box and Roots for a nice lunch or juice afterwards.

Would 100% recommend and will definitely be going back. Staff were lovely as well and were super understanding and accommodating when we were running a bit late for our session. || Great way to start a Sunday, easily the best sauna I've been to in Ireland so far. Was 90 degrees the first time we went in this morning and we were in the first slot of the day. Easy to have a dip across the road in Greystones harbour before hand too. Very clean and a great set up overall.

Will definitely be back! || Absolutely love the Barrel in Greystones. The botanical indoor outdoor feel makes for a cosy vibe no matter the weather. The facilities are the best around; the saunas are always hot and showers, barrels and temperature controlled cold baths mean you can curate your hot and cold therapy exactly as you want. Gorgeous incense burning helps to calm the mind. Always such a consistently nice visit to the Barrel and looking forward to the next one 🥰"
Sauna Sessions,ChIJaZKX9E5zXUgRiPTTNNyT-HQ,"Timahoe Road, Stradbally, Co. Laois, Ireland",Carlow,53.0127494,-7.150887699999999,https://www.saunasessions.ie/,085 147 7737,4.8,35.0,AcnlKN3vD2Xb-BL3_esJuwVVDSXh8wsxh0IoDQ2jB9REKHcqyYOFXoke-VoVw4rz0qN5viBN9Z1xLyEMkz5Oh-s4gthkcWdZESnLeEu9pslc45pHMyWDQIdGQSiJc6P_mb-akd08XSrCVR-AGMCpgDm_Sj6H2i1DpTjqWTPRKNmxMo-ZEngarOYvBTKLV2R0HKWhb1fvnI6LB-pOt2npJV2Kq9rtYv3Z9JbQOQ5nlDhhXw-pbA8fxtfdISyzarpYbs8mLIA3teKgGbexPr4zvA8LtRgBvUcCLKTC6_PNKloYr5MsRA,,,"I have visited a couple of times and want to share my overall opinion after several visits.

They have two saunas - one is a good bit hotter than the other. So you have options to choose from. This can lead to the hotter one being fuller though.

The river being used as the cold plunge is excellent and obviously will never get full - this is a highlight and adds to the uniqueness of this place

Toilets have been added at the back - this is a welcomed addition.

The shared changing rooms are on the smaller side and fill up rather quickly - staggered welcome times might assist with this.

A hot tub was roasting and really enjoyable - a proper treat after the cold plunge on a winters day

They have plenty of seating around a fire pit, cold showers and drop buckets also

A great sauna that I’ll visit again || This is a genuine review.

Really nice setup - cold shower, buckets, swimming area, and a lovely Finnish style sauna 🔥 The only things that let it down is that the toilet is located about 100m away, is locked, and a member of staff has to take you there. The parking situation isn’t great either as there isn’t enough of it, and the carpark is very muddy. However the sauna itself is top notch 👌

Edit: 30/09 after my second visit. Great value at €15 for an hour, and the recent addition of the wood fired hot tub is very nice! The sauna is also very clean. I'd give 4.5 stars if I could - all that's missing is a toilet, because you know, nature calls.

Edit: 23/12, Really nice experience visiting after dark when it's all lit up ✨️ and the fire is going 🔥 Plenty of parking now too, albeit a bit muddy at this time of year. || I had an amazing experience at the sauna sessions nestled deep in the forest. The place is incredibly peaceful and quiet  the only sounds come from the gentle rustling of the trees and the nearby waterfall. The natural surroundings create the perfect atmosphere for relaxation and mindfulness. The sauna itself was cozy, clean, and beautifully designed to blend with nature. The staff are amazing. || A True Return to Nature
I’ve tried many saunas, but nothing compares to the Sauna Sessions at Stradbally experience. The commitment to sustainability isn't just a marketing gimmick—it’s woven into the entire design. Being out in the fresh air, surrounded by the peaceful Stradbally countryside, instantly drops your stress levels before you even step inside. The heat is deep, clean, and perfectly managed by the sauna experts. I want to express my heartfelt gratitude to Marius for his professionalism and genuine care for the guests. His dedication to making sure we are well taken care of truly makes a difference. You can tell this isn't just a barrel plopped down; this is a meticulously designed space for healing and relaxation. For anyone who cherishes nature and wants a truly conscious wellness experience, this is the only place to go. I felt renewed, recharged, and immediately booked my next session. You will absolutely keep coming back after your first try. || One of the best sauna experiences I've had. The setting is just incredible and the views from the sauna and the hot tub just spectacular. The layout and the whole feel of the place is very special.  I'll definitely be going back 🙏"
Sandycove Sauna by the Sea,ChIJodV4WAAHZ0gRlhnF_6TCVM4,"17 Sandycove Point, Sandycove, Dublin, A96 Y165, Ireland",Carlow,53.2885826,-6.1140781,http://sandycovesaunabythesea.ie/,,4.2,35.0,AcnlKN2rMI13KXfGIdAk3d-fvq9nGs2CuvwwCOznpH-roNLs_W6yZlJ60ouW6p5IkRyxzmVKlF2nxOPvNW4-TehSVC-1Q27y673QQeJG6unesOzts0wQ2E0WSO239sDEzr6XK3zhiaTZ-QIkeFKZFmJhTpgTz8WUpHAZHWqfLDBD5tu5XcfuGf1DNTwMX8tapozjOrpIOx-iT6PsqSdMsByf4qhYmiuq8jg218I6dyMo4gTUOkYvOQ2x4rC80dbW8rdeAon2aFoNmNY83Dff-nA9Z-zqHX2bGpY1W6QI8CH1u37R86pQtUyH1HCYsTH0ud62SEgOD9wKr2RmM0vYwgz-0wxu5-OUVFKimSu-cvbdMk1IGvbbPM74CmxgQXNThYVkM_K5kB4OFTgXgJtGUfMZ51g0J1N6t_no_eLTq42KDDq2Z8Q,,,"Mixed review, the good points first:
Nice staff
Nice view
Easy access from city for a short day trip.

Not so good:
Heat is definitely not as hot as others i have used. However this may be part of it's unique style as a caravan vs purpose built sauna barrel etc.
Little on the expensive side for what it is.

So for newbies to sauna I would recommend but anyone looking for intense heat, try elsewhere. Nice visit for tourist to pass a few hours from city centre. || Wonderful little sauna i found the tempeture really good  even bwttee was the lovely lad who was full of knowledge and very welcoming...it seems people would rather complain about bottled water  than there experience     it aint state of the art but perfectl location right on the sea..absolute  pleasure   i suppose u cant please the public. Dnt let one or two bad remarks  put u off having a nice experience. try it for yoursel..the  competiors envy is real.. || Similar thoughts to another reviewer.
This feels like an absolute cash-grab. 20€ for an hour is well too expensive for what you get.

Major problems are:
1. The sauna itself:
- It is not well insulated.
- The door doesn't shut properly so there is a
cold draft coming in constantly.
- Single glazed window saps the heat out of the
sauna.
- Lack of cleanliness from the floor and the
boards you sit on.
- No thermometer.
- No double door/porch area so when someone
leaves the sauna all the heat is sucked out.
- Most saunas you can last max 15
minutes but here I spent the whole 1 hour
session in the sauna without needing a break.
It felt like a warm room with cold drafts rather
than a sauna.
2. Amenities:
- no showers,
- no toilets or sinks
- no lockers
- no changing rooms
- no taps to refill water
- no plunge pool. There is the sea which is
great but for 20 euro there should at least be
an in-house shower

Positives: small coffee shop in there and staff are nice.

Would not return. || This review is about sustainability only! ☺️

I was disappointed to see the sale of plastic bottled water on the premises. Especially a mere stone’s throw from the beach.

By 2050, there will be more plastic in the ocean than fish. Over 95% of the plastic that we create, use, and even intentionally recycle, does not actually get recycled. Instead, it ends up in landfills, incinerators, and in our waters. It then breaks down into micro plastics, which are having a profoundly negative effect on human health, let alone other species.

The ancient global (and local) tradition of sauna and sweat lodge has no place for plastics. In fact, it feels antithetical to the practice at large.

I wonder if instead you could at least sell aluminum, canned water, as aluminum can be infinitely recycled. But selling plastics to those who have come to enjoy a very place that is being degraded by plastics, feels misguided.

Thank you for considering how to run this sauna more sustainably. I had a wonderful time here, and the service was friendly. But surely there is a way to better align sauna philosophy and wisdom with sustainability efforts. Our earth can’t wait. || 5 stars to this amazing located Sauna. Friendly and helpful staff and literally just in front of Sandycove Beach and just a minute's walk from Forty Foot. Definitely, the installation can be renewed with time and move stuff around so the Sauna window could actually point out to the beach instead of the coffee shop. (Just a suggestion) The place has so much potential and I wish them the best of luck with its service."
Sauna and Sea,ChIJGcCdh1ojYEgRr024vnLQNCg,"strand, Portstewart BT55 7LY, UK",Carlow,55.1717881,-6.7275237,https://saunaandsea.co.uk/,,5.0,106.0,AcnlKN0j9VDh0p9OrMa9mXi7FgwrVi5czwKw7Bs7WK3ws2Gnu2eks1VKMqezT5T1rNfyWCysM4_rpIjk9cnuWpj0bVAsZPCQUJlndXpD6F8fPOn2q2I4bnjfu2iKNaI1-o6GesUUopKFmOC2Os4JfphTY3nU6T4eKZRwutrYitWChe9Cddx0bkjNYBBEPIXUY9n4DL_k4_eIgL86k0Rpf9-KPmN8493LXbH0u4ucTZE5Y-Dl2B7-9eLW97DOZu8I_FT486Fd3XRVIxN_1S379K3KVQQ1tmAryVudsymhixPnGGeKEw,,,"10/10 recommend.  Fantastic set-up on one of the best beaches on the North Coast.  Sander is such a welcoming host.  The sheltered changing area is brilliant for a bit of extra privacy / shelter from the elements.

This is my favourite sauna layout&I've been in a fair few!  The L-shaped bench is great for chatting with friends / family while you sauna and enjoy the views out of the huge window!

The deck chairs are a great idea for folk to relax and cool off on if you don't want the cold water contrast.

A sauna is my favourite way of catching up with friends and the social saunas are great for meeting new folk.  Delighted with the extended opening hours over the Xmas period.

Get yourself booked in! || I joined a social sauna on a cool summer Friday morning  and I can't say enough amazing things about it. It was a lovely time with four others. I enjoyed every second of the experience. Sander, the man in charge was friendly and helpful. Would do again. Thank you! || We had a fantastic time on 3rd Jan 26. Outside it was very cold, hailing and windy which made the in between swims all the more exhilarating.  Brilliant day for the family.  We have done it several times now and would highly recommend. || I can highly recommend this beautiful Sauna. Such a great set-up with an enclosed area at the back of the sauna where you can get changed in privacy, hang up your clothes and grab a drink from the water dispenser.
Probably one of the best saunas I've been too, the view is stunning and the staff are so welcoming and friendly. || Great experience at Sauna and Sea. Lovely setup; and Sander is a great host who let us stay on as long as we wanted, because there was no booking after our slot. Felt amazing afterwards. Highly recommend!! 🙏🏻🤩"
Tinteán Sauna,ChIJ028I_s2dZ0gRHa2ZKCGjYZU,"Burgage More, Blessington, Co. Wicklow, W91 HFX3, Ireland",Carlow,53.1619535,-6.5330121,https://tinteansauna.ie/,085 187 0379,4.9,102.0,AcnlKN3ty2tbUnTfUpfVmKFxX-BwOZz6wwT4X5cqPUlFANkXCfmKd2HKIgD6bpBEpu2fwkPftF0AjO654WHxdpua5S_hOqNpZLXP0lfGaDMt9FVGHtMzAKZqGzjxi4in0ZBbKBkjEqkdi9tLz0fkctIrulTSyIPnCyor61Arzm6wKkSWmQXsqvnuzgxqNnJ4gi-I54wP_4Luu5KUPp2Ux8cX34TmaWIIERcmaNyMi3eNC2cmoCnkAB3papsxMCQwQvOv9isFe3rWXEw8Y8khJ78Pwbum8zfXNTXXyHgfMmzSWV2q9Q,,,"First Time visiting and definitely won't be the last! Grace was a great host, super friendly and had a great playlist playing for us! Stunning views || Great wood burning sauna with a beautiful view over Lake Blessington. Temps got to over 100 degrees inside, followed by a nice 8 degree cold plunge. The cold plunge buckets felt a bit awkward to get in & out of though. There were only 4 of us inside which was perfect, I think if it was at full capacity (8) it would be a bit of a squeeze. All in all, great experience and I would definitely be back. Oh and the pizza next door is also worth a mention. || Incredible !!! The sauna temperature perfect. The plunges were amazing and the showers.

The views are out of this world.

Every detail was thought of. The people running it are so kind. Well be back again and again thank you !!!! || Really good experience here. View is amazing and staff (Grace) very helpful. Will definitely be back || Had a brilliant time at this Sauna, Ice baths and hot saunas. 10/10 would recommend to everyone. And they have the best staff. Really friendly and so helpful with information about things to do in the local area"
Graiguecullen Swimming Pool,ChIJPdhb8a5CXUgRTS9EDnJdu9I,"The Numbers, Graigue, Carlow, Co. Carlow, Ireland",Carlow,52.83551079999999,-6.9400928,http://www.graiguecullenkilleshin.com/st-fiaccs-swimming-pool/,(059) 914 0330,4.5,391.0,AcnlKN0abW9h_4zkTUqId9V3i4uFoQ98ObpJd0qeH1y2FgDxoECnjMPSUh-SNYhV25-1sw-hKRp83dZ4RyiWm3j8RegKAGrYanl_OsUz6KiJRDMrfNwM53Xgwsg-7U3lkXKHfjlBy8pAXfZpyfGjH7R7aQ2_vpqrWk3GtZWD5RyP_WsmyVhYnGC6c3LdmtC8I_EGPtF01tmlQELjvPgnXGpefTvkxCmM6fIA0SrzTY0V5jHG0EiMTv-7U2uZMRrJ0Th6h0HW1-iv4Z3dFyJuIiReX94w58sLGb1EYh5h8MEVd8ijIJ2qhJHWmkdWVZ_lZg5NBKEDICPm79eVDyxS6jox4MUdYqHj2zWdd8UzneTWD-WSyvER-1aEyyplY59KZG_5YjztZvCc4T5yowJUKRriobJHQakxFV-9Pj3TnM61KDLYcA,,,"Tis a grand ole spot for a steam i didnt use the pool ...but the people and the experience i had were just grand out. I left fresh and revived || Nice staff clean pool could do with better shower and changing  facilities otherwise great || Stopped off at this pool while on the way to Gorey. This swimming pool is not too far outside Carlow town centre, it has a small pool, a sauna, and steam room. The lockers and changing area are right beside the pool side. The price is similar to other leisure centres, €11.50 for 1 child and 1 adult per hour. From what I gather there's no staying in this pool beyond the time paid for. The building in the past used to be a school and it converted to a swimming pool, you'll see this on your visit. Wasn't bad visit but wasn't really anything special either but ideal if you like to swim. || Friendly staff, very well run and exceptional service || Lovely clean water, perfect temp. Advise to ring beforehand as lessons do be on"
The Nook Sauna,ChIJ8YdBjm4bXkgRhq60pCMvg6M,"Drumnagran, Tullyvin, Co. Cavan, H16 VH66, Ireland",Cavan,54.0503055,-7.1612727,http://thenooksauna.simplybook.it/,087 334 5023,4.9,34.0,AcnlKN1eR2jGR9KqHtm_ebbQJSDAHe-WVN3E-ID4cVfu05V9kzew8BAZ6r-RxndegsFZWvk8FLRHLbrnXoecY3cc8hyjRvdyVam7XmUqzzc1MHyRqfaW7ba40dKjpLlWg3HfBfT9mIKzk4hYC214ukjK5Wp28MUAIuhQ3tK9Twnn0l3DTJd3eFUypHCFPzfygmv1HlHFP6LQ9nSQHRSWhYICcw0653JLK40jJaG1HhbywAH0n9tjO2ZyVoa_LLdaO18ifMqJ-XBDVcYfgCCZeRWRwbEooAuU2zgjwm_kZAhzCDZuBg,,,"This is a haven in the tranquil Cavan countryside. The vibe is so modern and peaceful. The natural rolling countryside views are mindful escapes framed by the beautiful wildflower bedscape. The place is always spotless. It is nice to move between the outdoor showers, plunge pool, and river to cool off between sauna sessions. Must go if you’re in the area! || An amazing facility for the area, absolutely worth a trip if you’re curious and haven’t visited a sauna before. The sauna was hot, about 80 °C after a splash of water, the scenery was beautiful and peaceful, and the shower temperature was perfect after a wee swim between the dipping areas in the river. Overall, a fantastic experience! || Mark has a fabulous place here. The sauna and ice bath are super. Everything is absolutely spotless. The river Annalee is great for a swim. And if you have time grab a tea or coffee afterwards with delicious treats on site. || This is the best, cleanest and most relaxing sauna/ice plunge experience I have ever had. Everyone is so friendly and help to create a beautiful environment set on stunning grounds. || We went for around an hour and even though it was just a short visit it was very relaxing! The view out the sauna window is stunning and the river next to it is perfect for a dip - we’ll definitely be back."
Éalú Sauna,ChIJYxpgLlsdXkgRclrptRdwmFk,"Cortober, Cootehill, Co. Cavan, H16 Y067, Ireland",Cavan,54.0890131,-7.1186938,https://www.ealusauna.ie/,,4.9,26.0,AcnlKN3MlyX8_PHYPBnE-6it0bL39jm5hXAp1VURcsJKsdHn5fUxB_BnTDXfdbAwwzp5H1XGMsHNLcJP5MI-_OtWpS-iYDlLup8lddEjD9647w30RHY5hnEpmZBQ21PwpsSvl13ABEoc4l799Cjwvf5KhFygd6849QAJxzdLV2W0FqJ7_psYHoaowKnaCHuEF-0FxHXgH4R0zaYGTVLoHvtEAPMGxJNvtUWm4155Zt9hsiEWgarotoHZupRuorCF8O4t_MjwxWPlVVvKKGyw4PJeCIsxhSvx7RgM7cv_wQhI27Cp8w,,,"Fantastic experience in Éalú this evening. We go to a sauna every weekend and this was one of the best equipped ones. I love that it has its own ice bath (not like the many that use a lake/river nearby), this place also has its own shower and it's own toilet. The inside changing rooms are a great asset too. Oh and my favourite part, the essential oils in the sauna! Bliss! || We had a beautifully relaxing hour with the place all to ourselves in the late evening which was nice. The lighting and soft romantic music playing in the background while we got our sweat on was magical. The cold dunk was also spot on with the option of a cold shower if you wish. We availed of all and it was just exactly what we needed after our workout in the early morning to soften our muscles. Then straight to bed for the most amazing sleep ive had in a while. We woke this morning totally refreshed. We highly recommend this venue for its peace and tranquility, and of course, the privacy. Thankyou Éalú team, you are a Top notch service provider. || Peaceful, beautifully designed in a place surrounded by nature. The sauna was very clean, cozy, and had a lovely view through the large window. An ideal place to relax and recharge and offers complimentary fresh fruit and water which is lovely- really recommend! || Fantastic experience in the cold plunge and sauna. First experience for us all and it definitely won’t be our last. Andrea and Mark were brilliant hosts and made us feel very welcome. Beautiful grounds for a very chilled and relaxing experience. Can’t wait for our next visit! || 5 stars
Absolutely loved our visit to Éalú. The sauna area was fantastic. The atmosphere is so peaceful, making it easy to unwind. The location is fabulous, offering a perfect balance of nature and comfort. An unexpected but much-appreciated bonus was the BBQ setup by Mark, which added a warm, communal touch to the experience. Highly recommend for anyone looking to relax and recharge. Mark, Andrea and Niamh are so welcoming and friendly. Will definitely visit again."
Live Lagom Sauna,ChIJxUKays8TXkgRww-dvZW78qc,"Annagh Lake, Annagh, Co. Cavan, Ireland",Cavan,54.0625654,-7.3937842,http://livelagom.ie/,,5.0,10.0,AcnlKN3Lsi2jj34E4SXkU02S_5IAIga13fSNvb-hwIwHYxNS6fDqoxfQjSEEtvFFk3WJm2c79AZkO2XnDvObyBI3zRB8qV2oqK884L6m-loBzIj2w-myGq_lkOh59hTQTl9XPW7W4ZlDazy_2xdRayV6JHwLcihO0zxyuCV1yqbuTBDNAHJYkgmhBQ3OxnSxYEwU50OCibMNy71SSnIJRobI8cq0hShtDVZRyKE33oQ8YdHxDT7RXJPNfTPC3c7YOFuhyYId0DVlamYWOPTGFfCShrVn4DUijWeAmJruOMKRyKdTPbrDzbEZfN9PkObdiaXvXRxhnIV478fWwT9Y3b1RdhwdFraWDCfKBAqA4o9kDz5eD04NNmVLIzdXwu3F9mCtxcYheKwhEIXjgZGhSk5KmyPo5dHB72-8_fZfikO3Qy_eogsL,,,"A magical spot with soul!
Live Lagom Sauna by Annagh Lake is an absolute gem. The peaceful lake view, the sounds of nature, and the cozy wooden sauna create the perfect atmosphere to unwind and recharge. Everything was clean, well-maintained, and thoughtfully designed. It’s not just a sauna – it’s a full slow-living experience. Highly recommended for anyone in need of true relaxation !! || Amazing sauna experience. Didi, one of the owners, is always asking how you feel, and if the temperature is ok, which is so important for newbies like me. Annagh Lake has changing rooms and a sandy beach, which was stunning with last weekends weather. Great experience, highly recommend to everyone to try out. Will never go to another sauna || Very clean, well kept sauna. Lovely essential oils smell radiating in the air. Undercover area to get changed in. Very friendly service from the owner Didi.
We're lucky to have this amenity in Cootehill, along with great coffee in the nearby walkabout cafe.
Check it out, you won't regret it! || We have been a few times now and each visit lives up to our expectations. Always greeted with a smile from Didi and people are always up for a chat making for a great atmosphere. A swim in the river is a perfect cool off between sauna sessions.
Also well located for a walk and coffee afterwards ! || Fantastic sauna at Annagh Lake. Clean and cosy and right on the shore. Changing area beside it. Lovely people running it and will definitely be back to them!"
