name,place_id,address,lat,lng,website,phone,rating,reviews_count,types,summary,reviews_text
The Barrel Sauna Tallaght,ChIJw4TN8-QLZ0gR50r81ExFA-Q,"Unit GB1, Sitecast Industrial Estate, Greenhills Rd, Tymon North, Dublin 24, Ireland",53.295418,-6.3484563,https://www.thebarrelsauna.ie/,086 201 7720,5.0,44.0,"establishment, point_of_interest, spa",,"Good facilities with two saunas, six cold plunges, cold showers, a cold tap, lockers (broken) and ample changing facilities. However our sauna was only around 75 degrees, and it wasn't that busy. A regular who had the same booking commented that it is usually hotter. It was also slightly messy on the day with logs, wrappers and a saw on display. A nice experience though and I left feeling refreshed - good value at €15 and it does not feel like they were watching the clock. || Great set up, plenty of Changing rooms, 6 plunge pools, sauna was nice and hot, lots of parking. Everything you need for a nice recharge and refresh! Paul was so accommodating and helpful, would go back again. One of the best Ive been too! Brilliant job by the people at The Barrel Sauna 🙏🏻 || Tallaght Barrel Sauna is absolutely brilliant, the hottest sauna around paired with the coldest cold plunge. The contrast is unreal and leaves you feeling refreshed and recharged. Love it here every time. || Loved the sauna session in Barrel Sauna Tallaght. Great set up with two huge saunas and the coldest plunge pools I’ve ever been in. Very nice changing space and lockers. I will definitely book back in. || Brilliant experience start to finish. Went up with Stedfast United after our game and was perfect for a post match recovery. Looked after from start to finish. Will definitely be back soon!"
Spir Sauna Sandyford,ChIJTzo9mCAJZ0gRBnlplFufOvs,"22 Spruce Ave, Sandyford, Dublin, A96 N620, Ireland",53.2805315,-6.2200776,https://www.spirsaunas.ie/,086 324 3506,5.0,87.0,"establishment, health, point_of_interest",,"It was our first visit to Spir Sauna in Sandyford, and we had such a positive experience with the ice baths and sauna🧖‍♀️.

The staff were incredibly helpful, and the whole place was very well kept.

We can’t wait to go back! || Came to Spir sauna for a recovery day- it has such a nice set up, it’s very clean, a drinking water station( don’t forget your water bottle ) . The owner Jamie is so friendly and will answer any questions you have .

You need to go through the gym to get access :) || I recently visited Spir Sauna for the first time, and it was a truly amazing experience! Jamie, the owner, was welcoming and took the time to introduce me to how everything works, which made me feel comfortable and at ease right away. I had never been to a sauna like this before, and I absolutely loved it. The atmosphere was relaxing, the facilities were clean, and the whole experience was so rejuvenating. I’ve already returned a few times since that first visit, and each time has been just as wonderful. Highly recommend Spir Sauna to anyone looking for a top-notch sauna experience! || The Staff… Quality. The Environment… Quality. The Sauna its self… Quality.
Serious Serious Business, I can’t recommend it enough. The Best Sauna experience you can have. Jamie and the staff are top tier. Simple as that my Guy || I loved the sauna, will definitely go again!!
It would be lovely if there was background music in the sauna and some essential oils on the water to pour on the rocks."
The Blaze Sauna,ChIJ_4JbbwBzZ0gRuRxb6FB4bPo,"Kirkfield Cottages, Clonsilla Rd, Blanchardstown, Dublin, 15, Ireland",53.3829127,-6.4026952,http://theblazesauna.com/,086 841 6516,5.0,199.0,"establishment, health, point_of_interest, spa",,"I’ve been going to Blaze Sauna in Clonsilla since the very start — nearly five months now — and Jaysus, I think I’m officially addicted.

The cold plunge? It’s like being slapped in the face by a frozen salmon. You jump in, forget your own name, and come out feeling like you’ve been baptised by the Holy Spirit himself.

Fair play, though — it works wonders!
The sauna? Always roasting — hotter than a Dublin bus in July, I swear. Sit in there for five minutes and you’ll be sweating out sins you didn’t even know you had.

Dan, the man himself — sound as a pound. Always up for a chat, keeps the place spotless, and makes everyone feel welcome.

You can tell there’s grá (that’s “love” in Irish!) in every corner of the place.
Honestly, Blaze is a little slice of wellness heaven right here in Clonsilla. Whether you’re in for the health benefits or just trying to survive the ice bath without screaming — you’ll leave feeling like a new person.
Go raibh míle maith agat, Dan — you legend. 🔥❄️

Highly recommend. Just bring a towel, a sense of humour, or your courage and maybe a stiff drink for after the cold plunge! || Lovely evening spent at Blaze Sauna. Nice and very clean. Very nice staff also. Great eve overall, will be back || First experience here was absolutely fantastic, the host is really friendly and approachable, the set up is great, really user friendly and tranquil. The sauna itself was perfectly suited for the size of the group. The different temperature tanks were really accessible and kept clean. The cold shower was strong and pressure. Good sized lockers too. I will definitely be booking to visit again. || Great location, easy to get to and fits my sunday 'relax day' plans perfectly!
3 visits later - love that lads keep a higher temperature than the usual 80🥶
Met a friendly staff each time I've been there. || Myself and my sister went in this morning and it was our first time trying a sauna and a could plunge and we loved the experience. The set up was really nice, the changing area was nice and simple but all you need, the sauna itself was great and as were the cold plunges and showers. Overall really nice Saturday morning and we’ll definitely be back soon ! Super friendly staff and really happy to have us and to help with anything we needed. Would really recommend !"
Riverbank Sauna,ChIJz6Y-Z5UNZ0gRVSTOIDLfFrw,"Mill Ln, Palmerston Lower, Dublin 20, D20 DY26, Ireland",53.3559816,-6.3599105,https://www.riverbanksauna.ie/,(01) 626 4363,4.9,46.0,"establishment, point_of_interest, spa",,"Riverbank Sauna in Palmerstown is a brilliant little escape by the River Liffey, offering a calm, scenic setting that feels miles away from the city. The wood-fired sauna is clean and well run, the atmosphere is relaxed and friendly, and the hot-cold experience is perfect for switching off and unwinding. || Love this place. Was there second night it opened and again the following day. Superb facility, well thought out. Roomy changing areas & hot showers too. Plunge pools are excellent.
You’d never think you’re so near the city.
Lovely staff, idyllic venue 👍🏼 || Little hidden gem in a beautiful riverside location. Great facilities, a small sauna for about 8 people, two plunge pools, and outdoor showers, with the option to dip directly in the river.

I had the sauna to myself on Saturday afternoon, and the staff were very friendly and welcoming. I’ll definitely be back! || Really enjoyed my first visit here today. Lovely relaxing setting which made for a refreshing cold dip and the sauna is so cozy. Also a bonus that coffee is served on the premises. Will be back soon || Gorgeous location! Brilliant facilities with lockers for storing your valuables, everything was very clean and a lovely cafe on site for coffees and food. Staff were very friendly and welcoming, will definitely be back!"
The Sauna Village,ChIJiyFgdgARZ0gRigVgRndTjHI,"FQ3J+HX, Barrysparks, Swords, Co. Dublin, Ireland",53.4538757,-6.2175596,https://www.thesaunavillage.com/,,4.5,34.0,"establishment, health, point_of_interest, spa",,"Had an absolute amazing experience at The Sauna Village today. The facilities are exceptional, great selection of saunas, all cold plunge pools are perfect to cool down and reset. Staff were so friendly and helpful. And in the heart of swords, what more could you want! Can’t wait to visit again👍🏼 || Absolutely amazing. My new regular favourite spot. I buy the incredible 12 bundle deal the guys have !
The sauna village is an incredible experience from start to finish. Each sauna has its own unique character, and the entire village is thoughtfully designed to create a peaceful, relaxing atmosphere. Everything feels clean, well-maintained, and intentionally laid out so you can truly unwind and take your time moving from one space to another. Each sauna has it's own unique vibe ..
The attention to detail really stands out—from the warmth and quality of the saunas to the calm, welcoming vibe throughout the village. It’s the perfect place to disconnect, slow down, and fully relax. The staff guys are super friendly , bang on, always floating around throwing logs into the fires of each sauna.
Cold plunges... cold showers, hot tub all fab! The women's changing room is soo cosy, really warm lovely fairy lights, and creams.
Whether you’re a regular sauna-goer or trying it for the first time, this place offers something special. I left feeling refreshed, relaxed, and already looking forward to my next visit. || I had a lovely experience at Sauna Village Swords. The staff were welcoming and gave me great guidance as a first timer. Everything felt calm and unrushed. I liked that there are multiple saunas and the cold plunge was spotless. It has clean comfy changing areas, and a really relaxed vibe. I came away feeling great and properly looked after. Big thanks to the team who were especially kind, as a first timer I was a little nervous going in. I’ll definitely be back and would recommend to anyone. Also, free parking was a bonus! || Fantastic Sauna near Pavillion Swords. They have variety sauna's (traditional and electric). With cold plunge pool, shower and changing room. I can go with many rounds of sauna & plunge however i like. The staff are friendly. Parking is free. Near restaurant incase you feel hungry after. Walking distance to bus stop. Prices are much the same with other sauna's. Open daily on your preferred time. Highly recommend. || Check out The Sauna Village at Swords Pavilions. Lots of space and 5 💫 cleanliness top notch. Extra cold plunge pool & an awesome jacuzzi! Nicole & the guys were very helpful! Will be back soon"
The Sauna Society,ChIJRxuYRbELZ0gRZ41SQkVx_4w,"St Marys College RFC, Templeville Rd, Templeogue, Dublin 6W, Co. Dublin, D6W X652, Ireland",53.3027387,-6.311793199999999,https://www.thesaunasociety.ie/,,4.7,22.0,"establishment, health, point_of_interest, spa",,"I was there 3times.. first time was perfect. Second time the cooler for  ice tube didnt work and was just  normal cold water in summer. And today water was so smelly not clean at all... and lump of hair floated there. So i wont came back... || The Sauna itself is nice and clean, and the staff are friendly.

There needs to be an over 18s policy to stop loud obnoxious teenagers ruining the experience for others. Its not fair to expect staff and customers to police what should be a relaxing experience. || The Sauna is very clean and friendly staff. Made sure the heat stayed at a good temperature the entire session.
Highly recommend. || Such a great sauna in a really great space. The fire pit and trees make it a lovely, relaxing space. Very clean & well taken care of. Woodfire sauna is always my fav. || Best sauna and plunge pool iv attended. Sauna is kept at the highest temp and water is extremely cold money well spent definitely be returning."
The Sauna Donabate,ChIJmyqHcwAbZ0gRUyF5EF8AjLE,"Balcarrick Road, Balcarrick, Donabate, Co. Dublin, K36 V064, Ireland",53.4789146,-6.115453899999999,,,5.0,66.0,"establishment, health, point_of_interest, spa",,"Absolutely incredible experience! It’s the perfect place to reset both physically and mentally. Highly recommend to anyone looking for recovery, relaxation or overall wellbeing. Special shout out to Jen who made the overall experience even better! 🧘🏻‍♂️ || Lovely experience out in the sauna, gorgeous place, made very comfortable and special by Jen. Thank you 😊 || Came here for an evening sauna to relax and did just that. The place is so chilled and the view is gorgeous. The girl running the place is so friendly, vibes were great. Will be making this the new regular sauna spot || Such a gorgeous day here, host was fab and explained everything exceptionally.. we were lucky to catch the whole sauna to ourselves with the freezing cold ice baths . Separate shower and changing room, even table and chairs to sit down on to sip water if the sauna got a bit much. Will definitely return || Me and my friends had an incredible experience at the sauna and cold bath facility !! The space is beautifully designed, spotless and perfectly positioned with a breathtaking sea view that makes the entire visit feel truly magical. Jen is the most pleasant and helpful lady I ever met. She was welcoming and attentive, ensuring a smooth and relaxing visit from start to finish. We highly recommend the sauna in Donabate, it’s an absolutely must visit!!!"
The Mindful Yard Sauna,ChIJ6WA6cwANZ0gR9cPxB_f5n5c,"Crostick Alley, The Liberties, Dublin, Ireland",53.3410987,-6.2777671,https://mindfulyard.ie/,,4.9,27.0,"establishment, health, point_of_interest, spa",,"We had booked 2 sauna session（19-.20-） for two in advance, but when we arrived, the facility seemed to be closed and no staff were around. Since payment is made in cash on the day, we hadn’t paid yet, so there was no issue regarding the fee. Still, as we had travelled from quite far, we were a little disappointed.

I’m sure there must have been an unavoidable reason, but if the facility ever needs to close unexpectedly, it might be helpful to have a way to notify customers with reservations. We would really appreciate that for future visits. || Absolutely the best sauna in Dublin! Convinient location & Great crew. You get to know folks from close BJJ gym that share sauna sessions with you. || This is an absolutely amazing place right in the heart of the liberties staff are great realy friendly I was like a reborn man when I left the  sauna and ice baths
Keep up the good work lads || Hands down the best sauna experience in Dublin. Everyone you meet here is so genuine, caring and welcoming. It’s easy to lose track of all sense of time and find yourself relaxed in deep conversations with a friendly community around you. || My favourite sauna in Dublin by a mile. Low key, hot sauna, and cold showers perfect. Not a Insta spot so nice mix of people. More down to earth type of sauna. Taking pictures isn’t the “vibe”. In the heart of the Liberties. Love love love!!"
The Chilli Pod,ChIJY3MNPgAPZ0gR_sjPzRJHZL0,"97 Ringsend Rd, Dublin, Ireland",53.3414197,-6.2317157,https://thechillipod.ie/,,5.0,21.0,"establishment, health, point_of_interest, spa",,"I was so pleasantly surprised by this place! The cold plunge area is really spacious, there’s a coffee shop, and the sauna is amazing. Definitely a great spot to relax. || First visit today. Sound staff, clean, modern and spacious. Has everything you need in terms of showers, changing area, plunge pool, toilet, access to drinking water.

I paid 15€ for a Friday 45m session and had the place to myself. Great midweek deals include a free coffee. || Hands down one of the finest saunas I was ever in. Superb set up for an oasis of calm in the city centre. 10/10 recommend, and at €15 for 45 minutes, it’s incredible value too. || Absolutely fantastic! Brilliant Sauna, got up to 88°C when i was in there, top quality. Better than a lot of saunas around the area and a local Ringsend business, deadly! || My new favourite sauna! First time here and it’s so so good - great price, and beside the lovely Basil cafe. The perfect combo. I will be coming here from now on. Plus Basil and the team are super friendly. Thanks guys!"
Eden One,ChIJSTYVNYwPZ0gRTiECBUynWLQ,"Number One Ballsbridge, Shelbourne Rd, Dublin, D04 Y3X9, Ireland",53.3318186,-6.2325975,http://www.edenone.ie/,(01) 215 0640,4.7,264.0,"establishment, gym, health, point_of_interest, spa",,"I had such a nice experience on my first time in Eden One. I used a voucher my friends got me for my birthday and I did a massage and facial treatment. The massage was amazing and the facial left my skin glowing! I was also able to use the spa facilities, everything was spotless and it felt very relaxing. I chose the steak and chips for my lunch and it was delicious. Thank you so much for the amazing day :) || Went with a friend and we had a great day. We started our morning with a full body massage and a facial. Magda was the therapist, she is super professional and kind.

The staff at reception and the restaurant was amazing too, very friendly and helpful. Food was great. Overall a lovely experience. || By far the nicest gym I’ve been to.  It has everything you need for weight equipment and cardio machines. A variety of classes are offered daily, all day long. All of the trainers are professional and bring their own style to the classes they teach.
The spa area is without equal, with a pool and jacuzzi as well a both a steam room and two saunas.
I’ve been coming here since it opened, and it’s maintained it’s level of quality through the years || Words cannot describe the luxury and kindness offered by the staff, masseurs, and especially the concierge, Kate. With the Himalayan salt sauna, the hydrotherapy bath, the endless pool for laps in place, and the high-quality restaurant, this is the best place to spend six hours on your last day visiting Ireland. End your visit with a cocktail on the complex roof with the best outdoor view in Dublin. I must return to this place again, or I will be unsatisfied with my existence on this planet. || Pure relaxation!! the spa package we got which included lunch really hit home! The massage was out of this world along with the cocktails! The food was sublime! Great way to spend a wedding anniversary. And the heated pool was great to chill out and have a chat about where the year has gone!"
Sallynoggin Saunas & Ice Baths,ChIJxzMqHOMHZ0gRCGEQitY1VvU,"Peterson House, Pearse St, Sallynoggin, Dublin, A96 PX22, Ireland",53.2769016,-6.1393168,https://sallynogginsaunas.ie/,(01) 513 1142,4.9,42.0,"establishment, health, point_of_interest, spa",,"⭐️⭐️⭐️⭐️⭐️
Absolutely amazing experience! The sauna and ice bath session was exactly what I needed — relaxing, energizing, and incredibly refreshing. The contrast between the heat and the cold was perfect and left me feeling both calm and recharged. The space is clean, well designed, and has such a great vibe. The staff were friendly, welcoming, and made the whole experience even better.

I walked out feeling lighter, clearer in my head, and with my body totally renewed. I honestly loved every minute of it and can’t wait to come back. Highly recommend this place to anyone looking for a unique and revitalizing wellness experience! || I would love to give this place a 5 star but I cant.
It really is a little oasis and they have set it up wonderfully, and it looks great in every aspect BUT they need to work on the temperatures of their sauna's. The two wood fired saunas were over 120 degrees when i went in, and you could barely breathe. So then I tried the electric ones, and one was only 40 degrees, and the other was a perfect 80 degrees but when I tried to sit down the wood was so hot it burnt me. I dont know why, I think they may have used the wrong wood in this sauna? Because ive never experienced that before, and ive been to a lot of saunas. I even tried with my towel, but wherever I touched the wood it was like seriously burning so I couldn't relax. I told the staff but they didnt seem to care, and just offered me a towel. Which made me wonder why I'd been using my towel and hadn't been offered one from the start if they had towels for customers.
I ended up going back to the wood fired one, leaving the door open till the temperature came back down below 100 and this was quite nice, but overall not the relaxing experience you want from a sauna.
The place looks fantastic and the ice baths are an awesome touch, and by all accounts the place should have been packed, yet there were maybe 2 other people here, which begs the question why?
Also in the whole hour or longer I was in the sauna (which started out at over 120 degrees) the staff did not check or do a single round to see if people were ok? There were two of them just sitting there chatting and I think maybe their time would have been spent better checking on the saunas and ensuring the temperatures were kept within a certain range.
The idea is great, the place itself is great and you've almost got an amazing experience, but temperature is so important in a sauna, and you need to work on yours a bit. If you fix that, you'll have a wonderful place ✨️
Also do not like the plastic water bottles. If you're going to operate a sauna a water bottle refill station is a non negotiable! || So pleased to have this gem of a spot so local to us. Impressive set-up of an array of wood-fired and electric sauna options, different temp. cold plunges and crucially proper shower facilities for after. 10/10. Love visiting Sallynoggin Saunas! || The experience is incredible. If you’re thinking about coming, just come it’s absolutely worth it. Everything was very well explained by our Brazilian friend Ivan. Top-level customer service. || Really fantastic sauna,And Ivan looking after the place is a real Gent."
Sauna Snug at Flynn Park,ChIJ50Q2zugZZ0gRiRNYRhzfVfM,"Courtlough, Balbriggan, Co. Dublin, K32 N884, Ireland",53.5702678,-6.1879595,http://www.saunasnug.ie/,,4.9,28.0,"establishment, health, point_of_interest, spa",,"Beautiful spot for a sauna, first visit I used the sauna on the right which was extremely hot like it should be, the door handle was broken which was difficult to get in when wet.

Next visit I used the sauna on the left which doesn’t seem to be as hot or else there wasn’t as much wood on the stove.

The lake is very refreshing for a dip.

Review edit July2025: the experience you get really depends on who is working, I went last week at 7pm and when I got in the fire was out and I had to ask the person working to relight it. 20 minutes of the 1 hour session spent heating the sauna up from scratch. Probably won’t use it as much as it is unreliable compared to other local saunas where the fires are tended to frequently. || I loved my time down at the Sauna Snug. Firstly it was so peaceful and has a beautiful view of the lake. Secondly the Sauna was at a really warm temperature 🌡️ not too hot but not to tepid. Then to be able to take a nice short walk down to the lake and jump in, and it was freezing 🥶, like crazy cold which obviously feels amazing.
There just something about the Sauna Snug that works I'm sure when you go down and try it you'll know what I mean.
I've been to other Sauna places where you can feel how wellness and saunas are being used in Ireland to replace traditional social settings, you can feel how they're set up to make money, and you feel rushed. Even though I came to relax but at the Sauna Snug the blue sky's, birds flying over the lake, the trees, and the peace and quiet was fantastic 😊 || I love the saunas here they are clean spacious and have the best views of the countryside especially great at sunset. The lake is clear, beautiful and fresh for a dip to cool off its a great way to unwind and clear your head. I highly recommend the Sauna Snug I go regularly now and look forward to it every time. || I’ve loved the place. I tried different ones during this past months, and I just felt this one is amazing😍 || Really lovely experience at this sauna. It's a beautiful setting and dipping in the lake is a real treat. Changing facilities are excellent. Will be back here regularly."
